player_id,player_name_official,seasons_played,gp_regular_total,gp_regular_min_per_season,gp_regular_max_per_season,seasons_with_gp_over_6,g_regular_sum,a_regular_sum,p_regular_sum,plus_minus_regular_sum,pim_regular_sum,ppg_regular_sum,ppp_regular_sum,shg_regular_sum,shp_regular_sum,gwg_regular_sum,otg_regular_sum,sog_regular_sum,shooting_pct_regular_mean,fo_pct_regular_mean,toi_per_game_regular_mean,gp_playoffs_sum,g_playoffs_sum,a_playoffs_sum,p_playoffs_sum,plus_minus_playoffs_sum,pim_playoffs_sum,ppg_playoffs_sum,ppp_playoffs_sum,shg_playoffs_sum,shp_playoffs_sum,gwg_playoffs_sum,otg_playoffs_sum,sog_playoffs_sum,shooting_pct_playoffs_mean,fo_pct_playoffs_mean,toi_per_game_playoffs_mean,player_name_ep,player_pos_official,player_pos_ep,player_link_official,player_link_ep,player_image_official,date_of_birth,nation,height_cm,weight_kg,shoots,player_type,nhl_rights,draft,highlights,description,age_by_2025
29.0,Bryan Muir,10,279.0,1.0,72.0,8,16.0,37.0,53.0,-20.0,281.0,4.0,24.0,1.0,2.0,1.0,0.0,361.0,2.723076923076923,16.666666666666668,14.883333333333333,24.0,0.0,0.0,0.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.45,Bryan Muir,D,D,https://www.nhl.com/player/8463638,https://www.eliteprospects.com/player/4317/bryan-muir,https://assets.nhle.com/mugs/nhl/latest/8463638.png,6/8/1973,Canada,193,93,L,,,,"['1-time AHL First All-Star Team', '1-time NHL Stanley Cup Champion']","Son: Kaden Muir

Muir has had his share of injuries throughout his career which has also made it difficult for him to fully establish himself in the NHL. He has great size and is a quite offensive minded defenseman. He moves the puck well, can be used on the power play and is not afraid to use his body. But seeing that he has a physical advantage on most opposing players he could increase/improve his physical play even more.",52
30.0,Brad Larsen,8,294.0,1.0,72.0,6,19.0,29.0,48.0,-23.0,134.0,1.0,1.0,5.0,7.0,1.0,0.0,214.0,5.122222222222223,42.28888888888889,9.501851851851852,25.0,1.0,3.0,4.0,-3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.25,27.65,12.033333333333331,Brad Larsen,LW,LW,https://www.nhl.com/player/8462082,https://www.eliteprospects.com/player/8561/brad-larsen,https://assets.nhle.com/mugs/nhl/latest/8462082.png,6/28/1977,Canada,183,90,L,,,"('4', '87', '1997')","['2-time U20 WJC Gold Medal', '1-time NHL Stanley Cup Champion', '1-time WHL (East) Second All-Star Team']",,48
31.0,Radim Vrbata,16,1057.0,10.0,82.0,16,284.0,339.0,623.0,-19.0,294.0,96.0,207.0,5.0,9.0,48.0,4.0,3103.0,9.016666666666667,37.63333333333333,16.041666666666668,42.0,8.0,10.0,18.0,-17.0,12.0,4.0,8.0,0.0,0.0,1.0,0.0,118.0,7.74,15.0,16.44,Radim Vrbata,RW,RW/LW,https://www.nhl.com/player/8468085,https://www.eliteprospects.com/player/8626/radim-vrbata,https://assets.nhle.com/mugs/nhl/latest/8468085.png,6/13/1981,Czechia,185,88,R,,,"('7', '212', '1999')","['1-time U20 WJC Gold Medal', '1-time World Championship Gold Medal', '1-time QMJHL First All-Star Team']","Vrbata is an offensive winger with great hands and anticipation. His shot is terrific and so is his skating ability. On the downside, he can be inconsitent and lose some board battles.",44
32.0,Brian Willsie,10,381.0,1.0,82.0,7,52.0,57.0,109.0,-57.0,217.0,13.0,30.0,2.0,2.0,5.0,0.0,603.0,4.930000000000001,30.64,11.176666666666666,10.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,7.15,50.0,11.35,Brian Willsie,RW,RW,https://www.nhl.com/player/8465113,https://www.eliteprospects.com/player/8768/brian-willsie,https://assets.nhle.com/mugs/nhl/latest/8465113.png,3/16/1978,Canada,185,89,R,,,"('6', '146', '1996')","['1-time CHL Third All-Star Team', '1-time OHL Champion', '1-time OHL First All-Star Team']","Sons: Braden Willsie, Nash Willsie",47
33.0,Pascal Trepanier,6,229.0,1.0,74.0,5,12.0,22.0,34.0,-8.0,252.0,5.0,13.0,0.0,0.0,1.0,0.0,265.0,2.6166666666666667,33.333333333333336,12.05,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.716666666666667,Pascal Trepanier,D,D,https://www.nhl.com/player/8460087,https://www.eliteprospects.com/player/12796/pascal-trepanier,https://assets.nhle.com/mugs/nhl/latest/8460087.png,9/4/1973,Canada,180,87,R,,,,"['1-time AHL Calder Cup Champion', '1-time AHL Second All-Star Team', '1-time DEL Champion', '1-time SL Champion']",Trépanier was a skilled offensive defenseman. He had great vision and passing ability from the backend. Also owned a heavy one-timer and leadership qualities.,52
34.0,Mike Keane,16,1161.0,13.0,81.0,16,168.0,302.0,470.0,70.0,881.0,22.0,58.0,12.0,23.0,21.0,2.0,1438.0,11.58421052631579,41.333333333333336,14.864814814814814,220.0,34.0,40.0,74.0,24.0,135.0,2.0,9.0,2.0,3.0,4.0,2.0,260.0,14.44,33.885714285714286,14.926190476190476,Mike Keane,RW,RW,https://www.nhl.com/player/8448415,https://www.eliteprospects.com/player/25136/mike-keane,https://assets.nhle.com/mugs/nhl/latest/8448415.png,5/29/1967,Canada,178,84,R,['PK Specialist'],,,['3-time NHL Stanley Cup Champion'],"Brother: Bill Keane Son: Jackson Keane
Nephew: Geordie Keane",58
35.0,Riku Hahl,3,92.0,22.0,42.0,3,5.0,8.0,13.0,-3.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,5.566666666666667,37.96666666666667,10.922222222222222,34.0,2.0,4.0,6.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.733333333333333,27.1,11.155555555555557,Riku Hahl,C,C,https://www.nhl.com/player/8468056,https://www.eliteprospects.com/player/2671/riku-hahl,https://assets.nhle.com/mugs/nhl/latest/8468056.png,11/1/1980,Finland,184,93,L,"['Defensive Center', 'Grinder', 'Two-Way Forward']",,"('6', '183', '1999')","['1-time U18 EJC Silver Medal', '2-time World Championship Bronze Medal']",,44
36.0,Vaclav Nedorost,3,99.0,25.0,42.0,3,10.0,10.0,20.0,-2.0,34.0,4.0,4.0,0.0,0.0,0.0,0.0,95.0,10.333333333333334,43.93333333333334,10.755555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Vaclav Nedorost,C,C/LW,https://www.nhl.com/player/8468494,https://www.eliteprospects.com/player/8710/vaclav-nedorost,https://assets.nhle.com/mugs/nhl/latest/8468494.png,3/16/1982,Czechia,186,86,L,,,"('1', '14', '2000')","['2-time U20 WJC Gold Medal', '1-time Continental Cup Champion', '1-time Czech Extraliga Rookie of the Year']","Brother: David Nedorost
Son: Václav Nedorost
Nedorost is a two-way player who can play any forward position. Has terrific speed, good vision, and sound offensive instincts. Didn't live up to his potential as a high draft pick. Has battled injury issues throughout his career.",43
37.0,Todd Gill,19,1007.0,5.0,79.0,18,82.0,272.0,354.0,-99.0,1214.0,22.0,98.0,2.0,6.0,16.0,0.0,1310.0,6.704545454545454,22.22222222222222,17.716666666666665,103.0,7.0,30.0,37.0,-7.0,193.0,2.0,15.0,1.0,2.0,1.0,1.0,148.0,3.6916666666666655,0.0,17.125,Todd Gill,D,D,https://www.nhl.com/player/8447187,https://www.eliteprospects.com/player/69416/todd-gill,https://assets.nhle.com/mugs/nhl/latest/8447187.png,11/9/1965,Canada,183,84,L,,,"('2', '25', '1984')",['1-time OHL Third All-Star Team'],"Sons: Jack Gill, Owen Gill",59
38.0,Kelly Fairchild,4,34.0,1.0,22.0,2,2.0,3.0,5.0,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.325,34.4,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Kelly Fairchild,C,C,https://www.nhl.com/player/8458666,https://www.eliteprospects.com/player/15424/kelly-fairchild,https://assets.nhle.com/mugs/nhl/latest/8458666.png,4/9/1973,USA,181,90,L,,,"('7', '152', '1991')","['1-time Asia League Champion', '2-time DEL Champion']",,52
39.0,Jordan Krestanovich,2,22.0,8.0,14.0,2,0.0,2.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,11.9,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Jordan Krestanovich,LW,C,https://www.nhl.com/player/8468025,https://www.eliteprospects.com/player/6606/jordan-krestanovich,https://assets.nhle.com/mugs/nhl/latest/8468025.png,6/14/1981,Canada,186,82,L,,,"('5', '152', '1999')",['1-time WHL Champion'],,44
40.0,Jeff Daw,1,1.0,1.0,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Jeff Daw,C,C,https://www.nhl.com/player/8464922,https://www.eliteprospects.com/player/69477/jeff-daw,https://assets.nhle.com/mugs/nhl/latest/8464922.png,2/28/1972,Canada,191,86,R,"['Glue Guy', 'Leader', 'Two-Way Center']",,,[],,53
41.0,Jaroslav Obsut,2,7.0,3.0,4.0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Jaroslav Obsut,D,D,https://www.nhl.com/player/8462220,https://www.eliteprospects.com/player/3736/jaroslav-obsut,https://assets.nhle.com/mugs/nhl/latest/8462220.png,9/3/1976,Slovakia,186,95,L,,,"('8', '188', '1995')",[],"A two-way defenseman with good hockey sense, Obšut had decent size and knew how to use it. He read the game well and played it simple. Offensively, he was willing to join the rush and had a bomb of shot from the point.
- Erik K.",49
42.0,Steve Moore,3,69.0,4.0,57.0,2,5.0,7.0,12.0,-9.0,41.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,3.2,40.73333333333333,9.705555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Steve Moore,C,C,https://www.nhl.com/player/8467379,https://www.eliteprospects.com/player/42057/steve-moore,https://assets.nhle.com/mugs/nhl/latest/8467379.png,9/22/1978,Canada,188,93,R,,,"('2', '53', '1998')",[],"Brothers: Dominic Moore, Mark Moore",47
43.0,Darius Kasparaitis,14,863.0,11.0,81.0,14,27.0,136.0,163.0,39.0,1379.0,2.0,9.0,2.0,11.0,2.0,1.0,784.0,3.83125,10.0,17.990000000000002,83.0,2.0,10.0,12.0,-9.0,107.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,2.975,0.0,18.77,Darius Kasparaitis,D,D,https://www.nhl.com/player/8458942,https://www.eliteprospects.com/player/8685/darius-kasparaitis,https://assets.nhle.com/mugs/nhl/latest/8458942.png,10/16/1972,Lithuania / Russia,179,94,L,"['Agitator', 'Defensive Defenseman', 'Heavy Hitter']",,"('1', '5', '1992')","['1-time Olympic Gold Medal', '1-time U20 WJC Gold Medal', '1-time U18 EJC Silver Medal', '1-time U20 WJC Silver Medal', '1-time Olympic Silver Medal', '1-time Olympic Bronze Medal', '1-time U20 WJC Best Defenseman']","Kasparaitis is one of two Lithuanians who made it to the NHL. He was 20 when he came to the NHL and immediately established himself as one of the most punishing body-checkers in professional hockey. He was extremely unpopular with opponents, who could be seen emerging from encounters in the corners with Kasparaitis in a state of sheer rage. During his career, the hard-hitting Kasparaitis has suffered at least as much pain as he has inflicted on others. A strong skater who mostly concentrated on the defensive side of the game, Kasparaitis had an infectious enthusiasm for the game. He left the NHL in 2007 and played two more seasons for SKA St. Petersburg in the KHL before retiring as a professional player. But after four years without official hockey games he came back. In 2013 he made his formal transfer back to Lithuania and joined the Hockey Punks Vilnius. He has played four consecutive seasons in the top Lithuanian league. In his playing days he was known as a big spender, blowing his high paychecks on clothes and cars and nights out. But he has settled down and started his own real estate development company.

In 1992 during the split up he stayed with the Russian system, won Olympic gold with the ""Unified Team"", he represented Russia in the World Championship as he did in 1996, at three more Olympic Winter Games (1998, 2002, 2006) and the 2004 World Cup of Hockey.",52
44.0,Derek Morris,16,1107.0,14.0,82.0,16,92.0,332.0,424.0,-44.0,1004.0,38.0,179.0,4.0,11.0,22.0,4.0,2029.0,4.094736842105263,14.036842105263156,333.44122807017544,37.0,3.0,12.0,15.0,3.0,41.0,1.0,9.0,0.0,0.0,1.0,0.0,64.0,3.2,0.0,20.383333333333333,Derek Morris,D,D,https://www.nhl.com/player/8464966,https://www.eliteprospects.com/player/8963/derek-morris,https://assets.nhle.com/mugs/nhl/latest/8464966.png,8/24/1978,Canada,183,97,R,,,"('1', '13', '1996')","['1-time World Championship Gold Medal', '1-time CHL Second All-Star Team', '1-time NHL All-Rookie Team', '1-time WHL (East) First All-Star Team']","Sons: Traiten Morris, Presley Morris",47
45.0,Dean McAmmond,17,996.0,5.0,81.0,15,186.0,262.0,448.0,36.0,490.0,40.0,103.0,8.0,14.0,29.0,2.0,1480.0,10.645,45.79333333333333,14.42777777777778,46.0,6.0,7.0,13.0,5.0,35.0,0.0,0.0,1.0,1.0,1.0,0.0,51.0,6.316666666666666,27.02,12.226666666666668,Dean McAmmond,C,LW,https://www.nhl.com/player/8458536,https://www.eliteprospects.com/player/8972/dean-mcammond,https://assets.nhle.com/mugs/nhl/latest/8458536.png,6/15/1973,Canada,180,88,L,,,"('1', '22', '1991')","['1-time U20 WJC Gold Medal', '1-time World Championship Silver Medal', '1-time WHL Champion']","Brother: Ian McAmmond
Nephew: Jared McAmmond",52
46.0,Serge Aubin,7,374.0,1.0,81.0,6,44.0,64.0,108.0,-45.0,361.0,3.0,5.0,0.0,5.0,7.0,0.0,452.0,8.671428571428573,42.51428571428572,11.683333333333334,22.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,35.5,5.258333333333333,Serge Aubin,C,C/LW,https://www.nhl.com/player/8460649,https://www.eliteprospects.com/player/8785/serge-aubin,https://assets.nhle.com/mugs/nhl/latest/8460649.png,2/15/1975,Canada,185,91,L,,,"('7', '161', '1994')","['1-time AHL First All-Star Team', '1-time NL Media All-Star Team', '1-time SL Champion', '1-time Spengler Cup Winner']",Son: Charles Aubin,50
47.0,Jeff Shantz,10,642.0,7.0,78.0,10,72.0,139.0,211.0,-1.0,341.0,11.0,29.0,8.0,15.0,9.0,3.0,728.0,10.527272727272727,49.62857142857143,14.673809523809524,44.0,5.0,8.0,13.0,1.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,8.2,53.3,9.7,Jeff Shantz,C,C,https://www.nhl.com/player/8458972,https://www.eliteprospects.com/player/12798/jeff-shantz,https://assets.nhle.com/mugs/nhl/latest/8458972.png,10/10/1973,Canada,183,95,R,,,"('2', '36', '1992')","['1-time U20 WJC Gold Medal', '1-time World Championship Gold Medal', '1-time DEL Champion', '1-time ICEHL Champion', '1-time Spengler Cup Winner', '1-time WHL (East) First All-Star Team']",Sons: Ethan Shantz Owen Shantz,51
48.0,Bates Battaglia,9,580.0,4.0,82.0,9,80.0,118.0,198.0,-34.0,385.0,11.0,24.0,2.0,2.0,12.0,2.0,752.0,8.245454545454546,31.781818181818185,12.934848484848484,42.0,5.0,16.0,21.0,3.0,28.0,1.0,4.0,0.0,0.0,1.0,1.0,71.0,2.85,3.575,15.533333333333331,Bates Battaglia,LW,LW,https://www.nhl.com/player/8460620,https://www.eliteprospects.com/player/10213/bates-battaglia,https://assets.nhle.com/mugs/nhl/latest/8460620.png,12/13/1975,USA,188,93,L,,,"('6', '132', '1994')","['1-time World Championship Bronze Medal', '1-time HockeyEttan to HockeyAllsvenskan Promotion', '1-time NCAA (CCHA) Champion']","Battaglia was a hard working winger. In the NHL, he was a good checker and penalty kill, as well as a quality team player.

Grandfather: Sam Battaglia (external link)
Brother: Anthony Battaglia
Cousin: Bryce Battaglia

Bates Battaglia participated in the TV-show Amazing Race with his brother Anthony Battaglia. The brothers won the race in the 22nd season of the tv-show.",49
49.0,Bryan Marchment,17,926.0,2.0,78.0,16,40.0,142.0,182.0,31.0,2307.0,4.0,23.0,2.0,8.0,5.0,1.0,947.0,3.8,9.090909090909092,18.266666666666666,83.0,4.0,3.0,7.0,4.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,3.07,0.0,17.1,Bryan Marchment,D,D,https://www.nhl.com/player/8449137,https://www.eliteprospects.com/player/8966/bryan-marchment,https://assets.nhle.com/mugs/nhl/latest/8449137.png,5/1/1969,Canada,188,97,L,['Heavy Hitter'],,"('1', '16', '1987')",['1-time OHL Second All-Star Team'],"Marchment, 53, died on July 6, 2022, in Montreal, Que.",56
50.0,Denis Smith,3,45.0,3.0,34.0,2,1.0,1.0,2.0,-4.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.766666666666667,0.0,8.216666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Denis Smith,D,D,https://www.nhl.com/player/8462069,https://www.eliteprospects.com/player/69476/d.j.-smith,https://assets.nhle.com/mugs/nhl/latest/8462069.png,5/13/1977,Canada,185,93,L,,,"('2', '41', '1995')",['1-time OHL Second All-Star Team'],Son: Colton Smith,48
51.0,Chris McAllister,7,301.0,12.0,60.0,7,4.0,17.0,21.0,-27.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2.95,5.0,9.796666666666669,9.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.855555555555555,Chris McAllister,LW,D,https://www.nhl.com/player/8462068,https://www.eliteprospects.com/player/12803/chris-mcallister,https://assets.nhle.com/mugs/nhl/latest/8462068.png,6/16/1975,Canada,197,108,L,"['Defensive Defenseman', 'Enforcer']",,"('2', '40', '1995')",[],,50
52.0,Steve Brule,1,2.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Steve Brule,C,RW,https://www.nhl.com/player/8459566,https://www.eliteprospects.com/player/15134/steve-brule,https://assets.nhle.com/mugs/nhl/latest/8459566.png,1/15/1975,Canada,180,92,R,,,"('6', '143', '1993')","['1-time AHL Calder Cup Champion', '1-time LNAH Champion', '1-time NHL Stanley Cup Champion', '1-time QMJHL All-Rookie Team', '1-time QMJHL Offensive Rookie of the Year (Michel Bergeron Trophy)', '1-time QMJHL Rookie of the Year', '1-time QMJHL Second All-Star Team', '1-time SL Champion']",,50
53.0,Jeff Paul,1,2.0,2.0,2.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Jeff Paul,D,D,https://www.nhl.com/player/8464997,https://www.eliteprospects.com/player/13506/jeff-paul,https://assets.nhle.com/mugs/nhl/latest/8464997.png,3/1/1978,Canada,191,101,R,,,"('2', '42', '1996')",['1-time Dutch Champion'],,47
54.0,Charlie Stephens,2,8.0,2.0,6.0,0,0.0,2.0,2.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.75,5.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Charlie Stephens,C,C/RW,https://www.nhl.com/player/8467904,https://www.eliteprospects.com/player/13509/charlie-stephens,https://assets.nhle.com/mugs/nhl/latest/8467904.png,4/5/1981,Canada,191,100,R,,,"('6', '196', '2001')",[],"Stephens is a big center with a strong physical game. Has a good shot and offensive ability. Likes to hit, but sometimes takes bad penalties.",44
55.0,Steve Konowalchuk,14,790.0,1.0,82.0,13,171.0,225.0,396.0,69.0,703.0,34.0,71.0,8.0,15.0,26.0,5.0,1422.0,10.553333333333336,49.388888888888886,16.868518518518517,52.0,9.0,12.0,21.0,-6.0,60.0,6.0,7.0,2.0,2.0,1.0,0.0,78.0,6.333333333333333,41.32,17.119999999999997,Steve Konowalchuk,LW,LW,https://www.nhl.com/player/8458572,https://www.eliteprospects.com/player/9020/steve-konowalchuk,https://assets.nhle.com/mugs/nhl/latest/8458572.png,11/11/1972,USA,185,90,L,['PK Specialist'],,"('3', '58', '1991')","['1-time World Cup Gold Medal', '1-time U20 WJC Bronze Medal', '1-time CHL Second All-Star Team', '1-time WHL (West) First All-Star Team', '1-time WHL Player of the Year (Four Broncos Trophy)']",Brother: Brian Konowalchuk,52
56.0,Paul Kariya,15,989.0,11.0,82.0,15,402.0,587.0,989.0,31.0,399.0,139.0,390.0,17.0,23.0,53.0,4.0,3509.0,11.306666666666668,27.291666666666668,266.2680555555556,46.0,16.0,23.0,39.0,-7.0,12.0,6.0,21.0,0.0,0.0,2.0,2.0,149.0,8.1,11.34,328.12666666666667,Paul Kariya,LW,LW,https://www.nhl.com/player/8459426,https://www.eliteprospects.com/player/9002/paul-kariya,https://assets.nhle.com/mugs/nhl/latest/8459426.png,10/16/1974,Canada,178,82,L,['Speedster'],,"('1', '4', '1993')","['1-time U20 WJC Gold Medal', '1-time World Championship Gold Medal', '1-time Olympic Gold Medal', '1-time Olympic Silver Medal', '1-time World Championship Silver Medal', '1-time CJHL RBC Player of the Year', '1-time Hockey Hall of Fame', '1-time NCAA (Championship) Winner', '1-time NCAA (East) First All-American Team', '1-time NCAA (Hockey East) Champion', '1-time NCAA Top Collegiate Player (Hobey Baker Award)', '1-time NHL All-Rookie Team', '3-time NHL First All-Star Team', '2-time NHL Gentleman Conduct (Lady Byng Trophy)', '2-time NHL Second All-Star Team', '1-time U20 WJC All-Star Team', '2-time World Championship All-Star Team', '1-time World Championship Best Forward']","Brothers: Martin Kariya & Steve Kariya

Kariya was a star from the get-go, drafted 4th overall in 1993 after scoring 100 points in 39 games in the NCAA. In just his 2nd NHL season, he set a career-high with 50 goals and 108 points. Kariya went on to record 402 goals and 989 points in 989 games, retiring in 2010 with 2 Lady Byng Trophies as well as Olympic, World Championship, and World Junior Championship gold.",50
57.0,John-Michael Liles,13,836.0,6.0,82.0,13,87.0,283.0,370.0,-44.0,286.0,39.0,180.0,1.0,1.0,10.0,2.0,1411.0,4.94,20.0,19.11555555555556,46.0,4.0,9.0,13.0,2.0,18.0,3.0,8.0,0.0,0.0,0.0,0.0,79.0,3.883333333333333,0.0,17.38611111111111,John-Michael Liles,D,D,https://www.nhl.com/player/8468639,https://www.eliteprospects.com/player/8734/john-michael-liles,https://assets.nhle.com/mugs/nhl/latest/8468639.png,11/25/1980,USA,178,84,L,['Offensive Defenseman'],,"('5', '159', '2000')","['2-time NCAA (CCHA) Champion', '1-time NCAA (West) First All-American Team', '1-time NCAA (West) Second All-American Team', '1-time NHL All-Rookie Team']",,44
58.0,Teemu Selanne,21,1451.0,12.0,84.0,21,684.0,773.0,1457.0,95.0,660.0,255.0,588.0,7.0,9.0,110.0,9.0,4540.0,14.77391304347826,44.94117647058823,18.50980392156863,130.0,44.0,44.0,88.0,-16.0,62.0,19.0,39.0,0.0,0.0,11.0,2.0,350.0,12.092307692307692,37.02727272727273,16.94242424242424,Teemu Selanne,RW,RW,https://www.nhl.com/player/8457981,https://www.eliteprospects.com/player/2683/teemu-selanne,https://assets.nhle.com/mugs/nhl/latest/8457981.png,7/3/1970,Finland,183,91,R,"['Sniper', 'Speedster']",,"('1', '10', '1988')","['1-time Liiga Golden Helmet', '1-time U18 EJC Silver Medal', '1-time World Championship Silver Medal', '1-time Olympic Silver Medal', '3-time Olympic Bronze Medal', '1-time World Championship Bronze Medal', '1-time Finnish Hockey Hall of Fame', '1-time Hockey Hall of Fame', '1-time IIHF Hall of Fame', '2-time Liiga All-Star Team', '1-time Liiga Champion', '1-time NHL All-Rookie Team', '2-time NHL First All-Star Team', '3-time NHL Most Goals (Maurice Richard Trophy)', '1-time NHL Rookie of the Year (Calder Trophy)', '2-time NHL Second All-Star Team', '1-time NHL Sportsmanship Award (Bill Masterton Trophy)', '1-time NHL Stanley Cup Champion', '2-time Olympic All-Star Team', '1-time Olympic Best Forward', '2-time Olympic Most Points', '1-time Olympic Most Valuable Player', '1-time World Championship All-Star Team', '1-time World Championship Most Valuable Player']","Selänne is arguably the best Finnish player of all time. He was known as an excellent skater throughout his career, which earned him the nickname Finnish Flash. The prolific sniper became a phenomenon in the NHL already in his rookie season. In addition, he was respected as a player and a leader by his teammates, coaches and even by players from the opposing teams.",55
